userid	history_list	pos_target	full_candidate
451867	[611960, 603442, 86292, 8400, 853453, 553774, 220248, 774080, 523176, 13927]	0	[329491, 1011066, 1056762, 583185, 947622]
1292803	[431535, 1052996, 1056620, 200050, 816257, 282616, 13452, 335327, 900089, 584171]	0	[1102097, 952052, 906232, 584623, 779211]
981331	[627654, 512686, 272504, 608556, 919389, 959911, 601021, 760154, 812531, 300745]	4	[812529, 794690, 889499, 176516, 314425]
322176	[331435, 854965, 547886, 446185, 631466, 922943, 144635, 626380, 516357, 331453]	1	[700868, 1056584, 458146, 1059771, 794833]
259201	[491859, 322962, 686210, 468937, 512530, 867660, 768684, 586989, 1094442, 534215]	3	[1058326, 269683, 1041638, 980804, 521514]
758296	[246613, 246235, 576761, 803853, 246555, 246498, 616523, 1074188, 15520, 1078026]	3	[954509, 474324, 25820, 451071, 1062860]
229637	[642706, 264263, 81144, 451377, 1061158, 203472, 1030168, 138900, 547357, 1061156]	4	[335118, 282316, 1012934, 616560, 498800]
920174	[411290, 273258, 1078749, 957464, 334488, 215327, 455348, 584623, 476539, 215515]	2	[919285, 899195, 515235, 33004, 328496]
750217	[584241, 812531, 496169, 959911, 1053255, 995495, 396326, 760154, 601021, 615639]	3	[600649, 1055024, 564559, 900545, 862189]
697180	[529397, 180046, 1038468, 331259, 31496, 510968, 331253, 26815, 409236, 67992]	0	[27726, 809208, 515936, 248342, 1056620]
1215036	[474324, 809502, 263755, 168302, 1030429, 809747, 1075646, 468405, 564099, 852938]	2	[13473, 85291, 758535, 458831, 817379]
408907	[820898, 1059771, 220815, 505111, 220789, 820945, 820946, 1098216, 900470, 1059798]	2	[342886, 879278, 1029168, 876953, 468908]
575642	[520751, 775566, 600644, 794280, 864721, 67604, 1029168, 1101305, 567966, 300648]	0	[600625, 327992, 534215, 1025593, 545600]
487099	[242605, 33004, 234841, 790726, 482488, 452458, 602032, 281243, 1062817, 13797]	1	[1098943, 23028, 582802, 221093, 562794]
1284882	[600653, 1059767, 812123, 900421, 560379, 342630, 859845, 846955, 820229, 591]	3	[776438, 1074188, 216575, 635, 753248]
960566	[234841, 327992, 33004, 482488, 482486, 506200, 242605, 602032, 342886, 1115794]	4	[1059767, 8667, 311565, 584623, 182108]
292917	[862296, 491859, 240858, 557931, 867660, 655197, 512530, 586989, 980804, 534215]	4	[554639, 600366, 811958, 300527, 1094442]
796730	[851436, 573110, 780186, 461895, 846227, 1098943, 846691, 546505, 639736, 878610]	4	[144683, 334412, 349820, 313476, 809746]
939349	[779211, 258191, 2529, 653716, 165972, 772055, 732927, 664803, 102723, 328496]	3	[300614, 562915, 824269, 1015485, 95419]
740042	[237778, 512682, 212089, 919389, 811927, 755151, 889499, 811923, 212093, 300745]	4	[228346, 886039, 931953, 449358, 411090]
1426807	[600366, 775567, 865587, 919412, 2327, 503760, 765094, 842306, 409945, 441811]	3	[224729, 744060, 584165, 628113, 254939]
1111174	[72156, 497021, 1059851, 178350, 250099, 300699, 407928, 869925, 900786, 108205]	0	[715, 564, 879350, 855139, 1036615]
845182	[273258, 1078749, 349820, 815857, 565890, 1106755, 188362, 515291, 277628, 515235]	3	[216262, 203040, 529397, 1055789, 947677]
895367	[67025, 95535, 1050685, 864447, 26102, 39412, 568000, 697788, 171400, 863547]	2	[741469, 448641, 615722, 220675, 750704]
322392	[510970, 529397, 681360, 741469, 565982, 331259, 26815, 31496, 611816, 1038468]	3	[430748, 1014189, 283948, 331253, 1103350]
547010	[1058326, 1101709, 770181, 519708, 842288, 520081, 434528, 302652, 368723, 1030222]	1	[630261, 476620, 1114590, 149294, 431427]
15935	[863441, 331453, 922943, 516251, 1056584, 854965, 446185, 547886, 631466, 516357]	3	[214609, 1078257, 455348, 144635, 1082582]
362195	[520751, 794280, 1029168, 220815, 600644, 820945, 187750, 567966, 820903, 1059798]	3	[1009930, 579377, 655226, 959949, 33047]
832709	[228322, 582110, 1103350, 627760, 553779, 487957, 872587, 625232, 481205, 11892]	1	[331982, 616139, 1171, 410253, 1036615]
1352428	[486876, 639756, 568234, 780186, 265666, 276137, 1089868, 809746, 639736, 882344]	1	[198720, 1098943, 222798, 634146, 1015085]
224083	[331435, 516251, 547886, 625636, 1044028, 631466, 922894, 446185, 331453, 922943]	4	[1010894, 357602, 158798, 317428, 626718]
1047398	[212089, 889499, 812531, 1034067, 812530, 812528, 812529, 1032353, 512682, 13313]	4	[873473, 300745, 1099214, 846883, 811923]
1040192	[1101692, 866769, 220712, 520735, 580159, 443335, 281010, 313476, 862393, 690312]	0	[820816, 900394, 148906, 456571, 1070867]
741821	[814750, 771770, 460224, 14863, 246597, 843429, 546398, 810885, 919384, 1102814]	4	[217810, 601949, 197452, 1065407, 547649]
38227	[900299, 228638, 218261, 81159, 177077, 12537, 511687, 173049, 654217, 565974]	1	[675598, 210814, 1091035, 864089, 468840]
210053	[197452, 212938, 247621, 15522, 846247, 514116, 1074108, 1102814, 1043894, 1088803]	1	[1052077, 547649, 820945, 391368, 686208]
1330917	[314069, 1075646, 861424, 748136, 29704, 1042802, 852938, 317573, 809502, 251060]	0	[616263, 622827, 300581, 338512, 10312]
1003321	[576761, 17474, 11623, 246613, 546398, 98665, 196188, 843429, 811624, 771770]	1	[923378, 246306, 263942, 6470, 74110]
492511	[709977, 810170, 74235, 967584, 258192, 2529, 809666, 328496, 190167, 779211]	3	[203040, 228346, 774080, 324577, 1057685]
209424	[65413, 864078, 919384, 149195, 563184, 14863, 246498, 130364, 11623, 1036760]	1	[15592, 196188, 1078191, 177077, 521340]
962574	[881717, 34975, 198558, 81144, 189599, 498800, 284510, 451377, 506865, 247250]	0	[254825, 433880, 7187, 28452, 842306]
477454	[522256, 212938, 1036760, 864078, 65413, 563184, 276033, 1088803, 196188, 187358]	1	[208466, 843429, 1074312, 952876, 30921]
100257	[65413, 246306, 98665, 1094348, 246235, 149195, 576761, 246597, 246599, 919384]	2	[31350, 258191, 1078026, 225225, 1030429]
1437624	[809747, 868946, 29711, 852938, 809502, 758535, 1042802, 1075646, 176516, 251060]	3	[796972, 364925, 277204, 1038512, 375863]
91188	[522256, 187358, 276033, 65413, 209532, 843429, 17474, 130364, 1074188, 246599]	1	[844547, 1088803, 1032353, 220675, 880231]
169265	[582802, 639688, 813176, 466280, 796972, 453107, 1052635, 300427, 916657, 334412]	1	[545600, 214329, 1059787, 277804, 1036760]
1204090	[842288, 302652, 368723, 1101709, 476620, 434528, 470040, 1041406, 408615, 1030222]	2	[490412, 812530, 779745, 15522, 81148]
1174228	[144635, 922943, 1044028, 922894, 446185, 331435, 863441, 626718, 1056584, 331453]	4	[1062817, 33047, 300901, 180402, 516251]
1258079	[8315, 788041, 67025, 300778, 1050685, 886039, 209212, 837446, 1113991, 1053272]	1	[1103262, 879350, 608947, 338167, 220315]
815549	[338167, 932584, 214948, 149330, 43196, 812531, 512682, 919389, 272504, 811923]	2	[700868, 476023, 889499, 95591, 905761]
1410600	[802, 807, 597821, 811946, 918899, 81654, 578049, 850288, 515310, 44853]	1	[220816, 212105, 864347, 92297, 597760]
702989	[900786, 778364, 686804, 387060, 686208, 277724, 1100153, 339702, 511157, 433880]	3	[741469, 775566, 465067, 200635, 597760]
673155	[794976, 819544, 661314, 741493, 91846, 614010, 203026, 550065, 485531, 1061262]	4	[924867, 562451, 700867, 157191, 224729]
782285	[220785, 911880, 900409, 39092, 1104502, 900432, 560379, 165147, 300628, 900452]	3	[1039288, 510970, 625232, 635, 148906]
392810	[1054653, 1053248, 920025, 811927, 314425, 308551, 212093, 13313, 932584, 338167]	4	[510968, 1105151, 1051924, 948929, 264067]
1274672	[584241, 683926, 889499, 959911, 512686, 300745, 1034067, 512684, 1053248, 1032353]	4	[864348, 896151, 230016, 649876, 13313]
295499	[677285, 878452, 177077, 81159, 464292, 784863, 900299, 807810, 565974, 1053373]	2	[934248, 820903, 173049, 576950, 811923]
210696	[515310, 338846, 578049, 512239, 44853, 458146, 180741, 608464, 448641, 850288]	1	[206, 300809, 16225, 211775, 747486]
1128411	[768139, 1064822, 815806, 596804, 1012931, 1055835, 884686, 905761, 772961, 1012934]	3	[179009, 410646, 448577, 286504, 223992]
816745	[324577, 176353, 653716, 751642, 1100942, 772055, 734043, 2529, 258191, 312771]	3	[1001363, 180741, 803588, 74235, 12561]
1422583	[220315, 458831, 520659, 456571, 1059686, 239630, 388753, 263668, 1059360, 520678]	4	[1106440, 635, 844547, 44853, 220735]
554060	[1008634, 279574, 1069131, 34984, 614026, 964825, 751657, 254939, 267978, 859712]	4	[659188, 741493, 1044821, 330380, 458710]
483586	[92297, 512261, 670320, 216262, 37237, 900631, 261441, 900787, 878177, 212538]	4	[1102814, 980804, 230268, 1074108, 734801]
473939	[12537, 807810, 173049, 652233, 654217, 802901, 210814, 464292, 286408, 24591]	2	[327246, 627654, 1062109, 575595, 565993]
893305	[763060, 215046, 926388, 638609, 166121, 706325, 468322, 163289, 373154, 338512]	0	[391368, 995495, 473786, 900631, 215245]
1322625	[26102, 1050985, 209212, 550180, 788041, 1081649, 615722, 8315, 852994, 879350]	4	[565993, 906225, 187750, 547152, 95535]
1303353	[846109, 246498, 546398, 15520, 771770, 159979, 14863, 15522, 14864, 317490]	2	[212089, 1032361, 814750, 522072, 302652]
962704	[977701, 317521, 67649, 338456, 299060, 561249, 190458, 931953, 333874, 1011066]	0	[1115625, 919090, 198558, 381854, 485183]
875429	[919389, 212415, 308551, 212089, 584241, 300745, 608556, 512684, 272504, 512686]	2	[819708, 878433, 900545, 509713, 492214]
216790	[650083, 952876, 1097298, 11230, 630239, 607662, 1114590, 330241, 277001, 1086009]	4	[176353, 1046853, 225225, 302922, 630261]
452964	[130816, 244976, 878433, 106338, 407, 433524, 740113, 524496, 478333, 300441]	0	[463121, 247250, 370915, 546505, 565993]
872368	[542850, 1008634, 701195, 34984, 1069131, 267978, 1075907, 547360, 751657, 254939]	0	[458710, 8307, 224597, 8400, 525356]
1435234	[774063, 900360, 803154, 449821, 300590, 515936, 443335, 506, 900415, 600626]	0	[215189, 269479, 1101366, 456348, 661314]
1341580	[586989, 867660, 1094442, 534215, 862296, 512530, 400538, 768684, 845735, 557931]	1	[317653, 311193, 338206, 162603, 900513]
757996	[524496, 740113, 407, 812431, 433524, 876735, 505811, 516581, 130816, 708802]	1	[265336, 822171, 1062822, 1075809, 579377]
484681	[343355, 686208, 1107293, 1069130, 778364, 277724, 466156, 298760, 386206, 694667]	2	[814750, 410254, 1100153, 788036, 516883]
1187843	[24666, 215280, 81148, 579377, 287179, 254426, 909982, 151828, 336125, 515255]	4	[900421, 239630, 860496, 1038512, 345660]
832224	[515235, 584623, 1078749, 1055927, 565890, 815857, 334488, 515291, 277628, 273258]	2	[762663, 1082582, 1106755, 917827, 246487]
1416027	[920025, 755151, 812530, 338167, 811923, 411090, 212093, 512686, 480381, 212089]	2	[617119, 237890, 1053248, 567542, 300667]
779720	[2529, 312771, 258191, 809666, 165972, 732927, 190167, 324577, 328496, 516588]	1	[2262, 760390, 820946, 597857, 1066648]
1449354	[522256, 15520, 1044821, 246597, 451071, 459806, 246235, 209532, 98665, 246306]	1	[130816, 180401, 878435, 778939, 1021656]
413376	[134765, 91846, 194579, 284579, 519694, 249544, 550065, 794976, 302922, 541652]	4	[901871, 861424, 917956, 562733, 819540]
699248	[67604, 220789, 794280, 221093, 757475, 1059771, 1101305, 820945, 900449, 187750]	4	[212089, 300778, 864520, 768684, 74110]
978418	[11892, 1103350, 616139, 553779, 314248, 481205, 487957, 625232, 228322, 627760]	0	[582110, 877343, 782692, 1044834, 541652]
506245	[276919, 916630, 220490, 456572, 1014189, 300631, 561197, 900456, 283201, 681926]	1	[491903, 863946, 327992, 214583, 1076104]
522208	[516497, 1012386, 216575, 164252, 216509, 491760, 209734, 216701, 1056757, 263406]	0	[211888, 217628, 215341, 883740, 600461]
909222	[1062464, 794690, 99826, 212175, 669178, 577644, 38880, 439241, 909950, 997576]	0	[300901, 779211, 410254, 920093, 597821]
657048	[299060, 916896, 333874, 1056618, 190458, 1011066, 67649, 561249, 1115625, 1107395]	2	[279574, 230268, 1082582, 1091088, 553779]
164634	[560379, 846955, 1104502, 39092, 859845, 844547, 342630, 1103605, 1102432, 867261]	3	[1044731, 576761, 498800, 900421, 253916]
1197321	[843964, 458151, 248664, 516960, 180918, 846883, 547190, 792654, 816814, 846871]	2	[460762, 250099, 247090, 584262, 779749]
1075364	[1092029, 212233, 445212, 792654, 846871, 458151, 1064708, 516885, 1078191, 843964]	1	[600726, 541829, 448641, 233756, 581500]
525915	[220029, 176737, 246794, 338502, 1107344, 456464, 492214, 1010894, 876748, 1105835]	0	[699316, 408615, 282616, 587, 261]
893013	[497021, 821010, 520850, 489490, 1059851, 103198, 250099, 178350, 681, 300667]	3	[573176, 843429, 626528, 884053, 995495]
675493	[1011077, 1093605, 900631, 364925, 439411, 601126, 670320, 844, 812559, 300882]	4	[316433, 264263, 1038468, 1057696, 580942]
696409	[31496, 631293, 611816, 580332, 331259, 331296, 529397, 510970, 142784, 67992]	4	[168302, 790769, 1114430, 744060, 605575]
36805	[811958, 512322, 780646, 327307, 33047, 811972, 212129, 849603, 634722, 928071]	1	[308620, 335414, 575595, 1107344, 900299]
275129	[99826, 1062464, 276785, 35090, 997576, 794690, 909950, 300901, 212149, 669178]	4	[1012934, 769390, 816453, 747148, 1050715]
1032824	[175442, 1053255, 812529, 176191, 237778, 919389, 212415, 338167, 214948, 212089]	0	[396326, 67649, 198558, 11892, 375863]
805227	[1053285, 490211, 148906, 780646, 811956, 811969, 33047, 241896, 928071, 212129]	2	[546505, 545073, 812542, 959949, 1103350]
1258843	[565890, 1055789, 180402, 411290, 215327, 74235, 334488, 929615, 626709, 957464]	1	[746535, 349820, 212155, 194579, 300590]
804728	[916630, 283201, 600726, 456572, 900456, 300640, 753197, 220490, 276919, 681926]	1	[212574, 561197, 187358, 279574, 246602]
1314933	[1055789, 957464, 349820, 215515, 815857, 411290, 515235, 334488, 476539, 277628]	2	[601292, 242605, 455348, 543658, 1059798]
1340477	[218261, 81159, 900299, 286408, 24591, 565974, 1103912, 802901, 511687, 1053373]	2	[187552, 1078749, 654217, 1050715, 338511]
1208828	[252853, 134765, 410253, 302922, 441774, 249544, 741493, 900797, 1041394, 819540]	1	[942477, 91846, 190124, 1010894, 1082586]
1357342	[576005, 342752, 808643, 192686, 179009, 1093367, 959833, 568048, 1044834, 819708]	3	[35262, 287620, 272965, 802060, 874549]
99512	[550180, 1050685, 837446, 1032351, 615722, 864447, 23302, 697788, 883740, 1050985]	4	[846955, 246599, 2224, 970550, 300778]
1233907	[731241, 771770, 460224, 864078, 98665, 565961, 386410, 276033, 11623, 17474]	3	[753197, 187674, 283950, 196188, 820945]
487382	[95535, 26102, 300778, 280705, 863547, 67025, 597857, 1032351, 209212, 1113991]	0	[864447, 287234, 1106916, 784863, 900421]
741558	[263082, 758012, 1105835, 456464, 216242, 876953, 546718, 176737, 492214, 246794]	0	[214934, 916896, 491881, 246599, 686208]
894420	[33004, 482486, 602032, 225489, 506200, 182108, 452458, 242605, 1062817, 484445]	1	[151832, 218915, 212191, 1092029, 905761]
728362	[741491, 638922, 164753, 1102992, 490181, 375863, 899195, 211775, 61815, 297726]	3	[1029168, 1064708, 1061262, 1036032, 111696]
963900	[511687, 878452, 218261, 464292, 210814, 802901, 652233, 654217, 1053373, 1062109]	3	[1052077, 863367, 67025, 565974, 300667]
1368211	[1069131, 279574, 964825, 751657, 859712, 254939, 458710, 614026, 479140, 542850]	1	[600746, 307568, 700868, 673636, 250919]
643273	[481, 381854, 300527, 460, 263668, 600548, 198972, 863657, 900355, 600528]	3	[520850, 178100, 267951, 450, 755151]
324493	[520081, 476620, 842288, 185113, 185111, 434528, 779745, 1030222, 408615, 1041406]	3	[23028, 1030168, 790726, 470040, 299060]
321953	[187358, 24960, 608947, 130364, 196188, 741664, 14863, 1043894, 246235, 246599]	0	[180401, 788041, 17547, 217709, 315352]
544310	[709977, 328496, 810170, 190167, 2529, 1015485, 312771, 258191, 324577, 760390]	0	[74235, 253916, 212129, 13797, 343293]
124643	[778356, 1012386, 1056757, 563282, 263406, 263714, 491762, 216215, 879702, 164252]	2	[565982, 468908, 491760, 744060, 861424]
702600	[919522, 1037692, 376678, 780209, 496109, 817379, 217628, 817354, 217597, 801571]	0	[789565, 214329, 616560, 515291, 811946]
729344	[1092029, 458151, 846871, 180918, 744864, 843964, 248664, 262187, 516885, 792654]	4	[900495, 185112, 882072, 1055901, 644193]
52124	[515255, 254426, 243608, 867631, 887336, 520559, 151828, 336125, 24666, 582682]	3	[281243, 212129, 267951, 901276, 613]
342731	[580942, 758085, 844, 886822, 812559, 600911, 878177, 900631, 1011077, 148525]	3	[485183, 314425, 807810, 212538, 85291]
199210	[444284, 568234, 1047069, 277204, 1098943, 932123, 809746, 863666, 639756, 276137]	4	[846955, 35391, 631881, 189599, 882344]
1117059	[900341, 600528, 1075531, 198972, 583939, 560486, 550, 520678, 1100319, 220315]	2	[15355, 699271, 458831, 768205, 1024513]
1148495	[482488, 484445, 234841, 327992, 452458, 1115794, 182108, 602032, 13797, 242605]	1	[780606, 342886, 879278, 1029591, 1047069]
32653	[15522, 1043894, 919384, 246597, 451071, 65413, 246306, 1074188, 180401, 130364]	3	[263406, 1055776, 550467, 149195, 328712]
1337708	[512686, 979379, 601021, 314425, 584241, 782692, 627654, 300745, 811921, 919389]	3	[629604, 214948, 686210, 282316, 1056620]
891983	[1055789, 515291, 815857, 188362, 584623, 455348, 1055927, 1078749, 277628, 565890]	1	[94249, 215515, 547190, 269479, 900432]
1006940	[616962, 889499, 1054653, 1053248, 496169, 255602, 328408, 782692, 512684, 812529]	3	[917827, 1008012, 640492, 811921, 14863]
524463	[886822, 580942, 459551, 312176, 812559, 874549, 900787, 600911, 734801, 844]	1	[774063, 1053292, 815290, 222798, 920065]
1141163	[1104502, 560379, 1076994, 1059767, 230016, 591, 900432, 587, 635, 165147]	3	[638609, 26623, 546398, 844547, 577644]
454312	[1053373, 654217, 900299, 511687, 24591, 652233, 565974, 784863, 286408, 677285]	1	[450, 210814, 250919, 1029851, 625180]
240453	[246613, 246487, 919384, 1078026, 246555, 1039288, 10312, 246597, 803853, 451071]	4	[328322, 191351, 819708, 772055, 246306]
444601	[516960, 248109, 317428, 269560, 458151, 796478, 541829, 843964, 547190, 846871]	4	[516125, 890874, 649876, 744864, 247090]
184862	[601126, 512261, 878177, 900631, 600911, 216262, 744060, 261441, 92297, 300882]	3	[98665, 820898, 34984, 844, 584262]
171347	[192686, 834072, 808643, 819708, 568048, 1093367, 802060, 342752, 179009, 268116]	0	[42838, 960293, 626528, 472197, 249544]
931858	[863441, 547886, 1056584, 625636, 516251, 331453, 144635, 331435, 854965, 922943]	0	[631466, 746535, 831484, 1025304, 81654]
1345608	[794976, 1115793, 410253, 410254, 661314, 441774, 541652, 134765, 302922, 1041394]	4	[445212, 1039288, 970550, 846871, 393245]
235023	[328143, 1075646, 468405, 883290, 1042802, 825066, 564099, 1030429, 809747, 809502]	1	[1090965, 251060, 1055350, 562794, 381453]
1446498	[476539, 1055927, 957464, 334488, 815857, 277628, 515235, 411290, 188362, 74235]	2	[456572, 299713, 1055789, 214329, 15355]
751758	[834072, 802060, 959833, 568048, 819708, 192686, 42838, 334737, 268116, 179009]	4	[212178, 564858, 657326, 1060513, 1044834]
998698	[151832, 1062685, 887338, 300614, 887337, 1078745, 465067, 811760, 64014, 881665]	2	[164165, 217553, 622946, 639756, 951512]
612600	[1115794, 225489, 13797, 484445, 342886, 506200, 327992, 1062817, 979062, 602032]	1	[265336, 482488, 317521, 864721, 1050985]
894951	[597857, 864447, 852994, 171400, 381975, 568000, 879350, 95535, 863547, 1113991]	0	[1053272, 959911, 1055885, 938553, 582368]
190091	[11623, 731241, 10312, 846134, 246487, 246499, 14864, 576761, 451071, 846116]	2	[57559, 1065581, 246597, 220675, 1098488]
786154	[520081, 470040, 408615, 185113, 842288, 1041406, 476620, 1030222, 779745, 1101709]	4	[248342, 906229, 228638, 638607, 185111]
1088687	[846116, 771770, 843429, 246613, 15520, 98665, 276033, 10312, 576761, 675598]	2	[578862, 565961, 246597, 846411, 262637]
1217094	[1078749, 815857, 515235, 584623, 565890, 957464, 1055789, 411290, 334488, 277628]	4	[198720, 234841, 910303, 930024, 515291]
1051191	[686210, 512530, 534215, 862296, 586989, 468937, 768684, 1094442, 491859, 557931]	4	[707528, 430280, 577644, 547886, 980804]
1161867	[1061156, 264263, 547357, 451377, 34975, 642706, 198558, 881717, 62246, 1030168]	0	[333399, 276919, 13313, 812123, 267978]
1437841	[67025, 26102, 1081649, 1050685, 805616, 209212, 381975, 300778, 1050985, 636190]	0	[23302, 864146, 771733, 663642, 296225]
779760	[215327, 430390, 476539, 957464, 565890, 188362, 1078749, 1055789, 455348, 1106755]	0	[74235, 29711, 149294, 811760, 910545]
415280	[1088282, 191591, 15, 515420, 150140, 578465, 788488, 214609, 567542, 611312]	4	[837762, 512733, 264263, 694667, 968924]
899160	[625232, 627760, 582110, 1103350, 11892, 481205, 553779, 487957, 872587, 314248]	2	[171400, 342886, 228322, 287179, 1055885]
439529	[39412, 597857, 1050685, 550180, 863547, 280705, 568000, 300778, 852994, 879350]	0	[171400, 1006232, 711272, 772185, 249544]
680249	[951756, 561710, 217760, 815255, 215341, 217709, 875393, 515214, 815257, 37338]	0	[809521, 597821, 163289, 266780, 84947]
1204325	[378669, 920093, 372747, 1091035, 365727, 574973, 180239, 1043592, 1056999, 106553]	0	[1044037, 37337, 817379, 1001363, 173659]
1358832	[919384, 246597, 246487, 846109, 11623, 149195, 65413, 846247, 814750, 810885]	1	[811956, 905629, 263755, 455850, 1001363]
759882	[947677, 520678, 90127, 817727, 146944, 458831, 300549, 1053578, 263668, 220675]	1	[1022919, 512304, 491762, 512530, 1052635]
615770	[879350, 1050985, 23302, 8315, 636190, 597857, 39412, 863547, 67025, 837446]	0	[1081649, 796972, 864347, 884686, 708802]
929416	[910927, 635382, 751656, 543715, 584165, 515830, 584169, 212191, 1106440, 515212]	1	[584241, 919090, 573110, 626528, 452298]
270896	[577644, 38880, 910303, 1062464, 877696, 35090, 276785, 669178, 794690, 1050715]	2	[558318, 1100153, 909950, 520735, 520559]
894257	[263406, 302470, 879702, 491762, 263714, 164252, 216215, 211888, 209734, 563282]	1	[313704, 216575, 617119, 486876, 1078053]
442453	[286504, 1055901, 768139, 884686, 596804, 900302, 354225, 905761, 772961, 354224]	2	[1053282, 600058, 1012931, 146944, 324510]
1157290	[240858, 845735, 400538, 512530, 311193, 491859, 768684, 867660, 534215, 322962]	2	[1059360, 1064708, 468937, 246794, 1025304]
480291	[772055, 312771, 176353, 2529, 664803, 1015485, 653716, 751642, 102723, 709977]	3	[237549, 335118, 331253, 165972, 877696]
1131288	[246794, 216242, 247070, 214934, 755177, 1010894, 699316, 263082, 546718, 547152]	4	[474324, 313704, 78613, 342886, 1078126]
1229707	[1062817, 281243, 602032, 182108, 234841, 23028, 506200, 452458, 190124, 342886]	4	[216525, 277628, 28050, 634146, 482488]
816865	[506200, 234841, 1062817, 452458, 225489, 979062, 218915, 327992, 182108, 342886]	2	[1115118, 708802, 33004, 465212, 551679]
971439	[1092029, 503701, 512914, 1078191, 348009, 246872, 846882, 796478, 180918, 616560]	4	[187358, 1051951, 553327, 461895, 269560]
1238074	[708802, 505811, 878433, 939582, 300441, 878435, 822171, 283741, 269929, 130816]	0	[433524, 212538, 578527, 765094, 216529]
77970	[228546, 146944, 473680, 520678, 460, 1053578, 90127, 239630, 560486, 282716]	3	[872587, 277628, 494872, 1100319, 947648]
740186	[246235, 843429, 246487, 696406, 741664, 246597, 846116, 1043894, 17474, 276033]	2	[809521, 1102097, 576761, 616523, 512914]
1131628	[565974, 784863, 16225, 177077, 900299, 807810, 511687, 1053373, 286408, 218261]	3	[597821, 274023, 905761, 210814, 715]
165526	[951925, 178952, 286321, 330320, 906238, 920526, 934248, 798626, 215490, 700867]	2	[187674, 146265, 370915, 561355, 895783]
1462041	[900470, 820945, 820946, 959949, 775566, 505111, 221093, 220815, 900449, 757475]	0	[1051714, 846955, 1089872, 284579, 269929]
1100918	[1036760, 696406, 276033, 246599, 843429, 522256, 65413, 98665, 187358, 17474]	4	[300581, 748673, 1050685, 582464, 194899]
406968	[816295, 300850, 148906, 849603, 241896, 811958, 582230, 812542, 780646, 811972]	1	[578862, 811969, 635382, 31496, 324232]
1119593	[1078749, 430390, 1055789, 815857, 515291, 565890, 349820, 411290, 455348, 957464]	3	[925494, 1025272, 2327, 74235, 919900]
795579	[1076994, 388754, 591, 812123, 600653, 560379, 1059767, 587, 300628, 900421]	4	[142784, 14864, 300850, 151828, 911880]
192837	[1009302, 209212, 1032351, 697788, 67025, 788041, 864447, 23302, 837446, 852994]	1	[95591, 1050685, 456571, 28452, 1090965]
1255677	[228638, 900299, 12537, 1053373, 784863, 464292, 286408, 16225, 81159, 177077]	0	[218261, 865587, 573110, 677387, 482486]
515713	[710877, 195657, 246794, 1010894, 1107344, 1031994, 176737, 282204, 216242, 338502]	2	[216285, 867261, 492214, 516555, 844543]
1073082	[844, 580942, 212155, 600911, 439411, 459551, 300882, 1093605, 216262, 758085]	2	[191351, 1020394, 998098, 900394, 151457]
482638	[26623, 516581, 407, 106338, 809208, 708802, 505811, 524496, 244976, 600452]	1	[40910, 878433, 375790, 28763, 212667]
609472	[23518, 882072, 490430, 613, 516125, 222798, 600649, 1103355, 752580, 519706]	0	[441773, 345660, 215515, 11160, 1059851]
1049655	[215189, 820816, 1101692, 443335, 281010, 520735, 580159, 900397, 600626, 803154]	3	[253916, 95419, 17547, 300590, 617404]
227223	[639172, 83830, 301010, 520559, 151828, 909982, 336125, 381453, 901276, 81148]	2	[802, 68387, 24666, 506865, 233756]
767892	[622946, 1106523, 980367, 151832, 811760, 465067, 1078745, 887337, 584459, 657326]	4	[300445, 820983, 30641, 317573, 1062685]
34945	[1053373, 677285, 464292, 652233, 511687, 784863, 286408, 210814, 807810, 177077]	1	[300778, 218261, 241896, 37237, 7187]
1255926	[909982, 381453, 345660, 254426, 243608, 336125, 1066648, 520559, 151828, 579377]	2	[843815, 942477, 887336, 130263, 1086922]
898581	[1098216, 1029168, 820903, 794280, 74110, 567966, 187750, 221093, 959949, 820945]	3	[564150, 709977, 1104502, 600728, 168302]
1145295	[789565, 817354, 1057545, 780209, 801571, 919522, 217597, 817379, 496109, 376678]	4	[529397, 529923, 462473, 912826, 1037692]
581278	[519706, 509492, 39053, 601850, 441773, 23518, 600649, 864035, 516125, 811381]	1	[582368, 99413, 790368, 598924, 212178]
1303879	[215230, 561710, 217709, 515214, 919756, 215341, 869398, 217760, 37338, 961039]	3	[2224, 582802, 879702, 750769, 1106916]
367132	[1076104, 614010, 1041394, 809358, 344790, 797016, 308620, 662334, 249544, 519694]	4	[1029851, 408615, 41134, 15355, 393245]
447722	[697788, 209212, 864447, 852994, 23302, 550180, 568000, 67025, 886039, 1032351]	3	[505111, 775566, 327246, 26102, 1056757]
323498	[246597, 130364, 1074188, 451071, 246487, 14864, 919384, 771770, 11623, 10312]	4	[886822, 900409, 180402, 300640, 576761]
873392	[616263, 1030429, 168302, 251060, 852938, 468405, 328143, 564099, 883290, 861424]	3	[1061156, 1093795, 708802, 1075646, 157191]
1080112	[134765, 819540, 661314, 485531, 224729, 302922, 1061262, 455336, 741493, 550065]	4	[173028, 585469, 686210, 582802, 410254]
335115	[138900, 908618, 1061158, 34975, 1061156, 342941, 502743, 506865, 62246, 451377]	4	[843815, 375589, 300699, 205101, 1077937]
115981	[196603, 862101, 640492, 957, 300018, 802921, 855139, 25820, 812338, 335325]	0	[998017, 601949, 293945, 811977, 460224]
