userid	history_list	pos_target	full_candidate
1292803	[282616, 13452, 335327, 900089, 584171]	3	[476620, 779211, 906232, 1102097, 584623, 65413, 608947, 1037598, 952052, 850337]
981331	[959911, 601021, 760154, 812531, 300745]	2	[515329, 221989, 314425, 794690, 1030690, 216, 889499, 750071, 176516, 812529]
322176	[922943, 144635, 626380, 516357, 331453]	3	[1106755, 502743, 151832, 1056584, 1088282, 458146, 1059771, 330282, 794833, 700868]
259201	[867660, 768684, 586989, 1094442, 534215]	3	[269683, 25820, 1041638, 980804, 1053292, 1058326, 521514, 476026, 798626, 1053255]
758296	[246498, 616523, 1074188, 15520, 1078026]	5	[474324, 595627, 954509, 25820, 581500, 451071, 464274, 1062860, 887338, 792654]
229637	[203472, 1030168, 138900, 547357, 1061156]	0	[498800, 601949, 812542, 282316, 1012934, 11160, 335118, 14693, 1025593, 616560]
920174	[215327, 455348, 584623, 476539, 215515]	6	[264344, 328496, 451071, 496109, 595627, 899195, 515235, 919285, 331176, 33004]
750217	[995495, 396326, 760154, 601021, 615639]	3	[930024, 564559, 922943, 900545, 780186, 576950, 1055024, 862189, 600649, 637226]
697180	[510968, 331253, 26815, 409236, 67992]	5	[699317, 809208, 1029851, 68387, 515936, 27726, 177077, 1056620, 248342, 26102]
1215036	[809747, 1075646, 468405, 564099, 852938]	0	[758535, 376678, 578862, 458831, 85291, 616962, 817379, 13313, 13473, 902041]
408907	[820945, 820946, 1098216, 900470, 1059798]	2	[876953, 468908, 1029168, 883415, 825146, 248664, 342886, 755177, 879278, 812431]
575642	[67604, 1029168, 1101305, 567966, 300648]	9	[449821, 655226, 327992, 1075907, 534215, 511687, 545600, 1025593, 790726, 600625]
487099	[452458, 602032, 281243, 1062817, 13797]	8	[562794, 317428, 775298, 1001363, 582110, 221093, 215413, 1098943, 23028, 582802]
1284882	[342630, 859845, 846955, 820229, 591]	1	[1074188, 635, 216575, 753248, 776438, 99413, 317653, 300745, 512709, 1051174]
960566	[506200, 242605, 602032, 342886, 1115794]	6	[1100073, 324577, 741469, 1059767, 8667, 584623, 182108, 311565, 625679, 99413]
292917	[655197, 512530, 586989, 980804, 534215]	0	[1094442, 285686, 564162, 801571, 300527, 212191, 774648, 811958, 600366, 554639]
796730	[1098943, 846691, 546505, 639736, 878610]	9	[653716, 313476, 334412, 1058329, 799051, 349820, 188681, 131559, 144683, 809746]
939349	[772055, 732927, 664803, 102723, 328496]	1	[287179, 1015485, 95419, 338456, 824269, 300614, 337119, 562915, 741493, 282222]
740042	[755151, 889499, 811923, 212093, 300745]	3	[886039, 931953, 739798, 411090, 900545, 491859, 1094348, 228346, 449358, 1006232]
1426807	[503760, 765094, 842306, 409945, 441811]	1	[39412, 628113, 224729, 217553, 354224, 772185, 744060, 584165, 241896, 254939]
1111174	[300699, 407928, 869925, 900786, 108205]	3	[855139, 879350, 564, 715, 846134, 269683, 543622, 276137, 1036615, 234841]
845182	[1106755, 188362, 515291, 277628, 515235]	4	[947677, 435097, 529397, 900299, 1055789, 203040, 696406, 209532, 216262, 849875]
895367	[39412, 568000, 697788, 171400, 863547]	2	[448641, 452298, 615722, 1056620, 817354, 1059714, 220675, 741469, 608556, 750704]
322392	[331259, 26815, 31496, 611816, 1038468]	7	[1014189, 216570, 375589, 516588, 283948, 2637, 430748, 331253, 1103350, 811624]
547010	[520081, 434528, 302652, 368723, 1030222]	1	[630261, 476620, 431427, 811927, 580942, 264227, 1114590, 577113, 149294, 15129]
15935	[854965, 446185, 547886, 631466, 516357]	4	[1078257, 852994, 351775, 580942, 144635, 1082582, 214609, 811927, 613844, 455348]
362195	[820945, 187750, 567966, 820903, 1059798]	8	[326571, 567542, 1009930, 579377, 600656, 261, 655226, 33047, 959949, 328068]
832709	[487957, 872587, 625232, 481205, 11892]	6	[299060, 110944, 837762, 215054, 1171, 331982, 616139, 476960, 1036615, 410253]
1352428	[276137, 1089868, 809746, 639736, 882344]	3	[217628, 26102, 198720, 1098943, 1015085, 222798, 887337, 919285, 1052635, 634146]
224083	[631466, 922894, 446185, 331453, 922943]	2	[692525, 158798, 626718, 317428, 357602, 584171, 251060, 485531, 1010894, 931352]
1047398	[812528, 812529, 1032353, 512682, 13313]	6	[1099214, 1006232, 638607, 846883, 300745, 873473, 811923, 246498, 27726, 751642]
1040192	[443335, 281010, 313476, 862393, 690312]	9	[843123, 456571, 1070867, 1064708, 790726, 900394, 286408, 850643, 148906, 820816]
741821	[843429, 546398, 810885, 919384, 1102814]	8	[491903, 215054, 261263, 217810, 197452, 627377, 83830, 1065407, 547649, 601949]
38227	[12537, 511687, 173049, 654217, 565974]	5	[675598, 29784, 1091035, 864089, 13927, 210814, 468840, 264227, 608532, 327246]
210053	[514116, 1074108, 1102814, 1043894, 1088803]	9	[686208, 820945, 669178, 607725, 13948, 24666, 391368, 1052077, 331259, 547649]
1330917	[1042802, 852938, 317573, 809502, 251060]	1	[622827, 616263, 1075809, 28832, 10312, 1115793, 470040, 300581, 338512, 176412]
1003321	[98665, 196188, 843429, 811624, 771770]	2	[263942, 822171, 246306, 923378, 74110, 191591, 465212, 187750, 235019, 6470]
492511	[2529, 809666, 328496, 190167, 779211]	8	[228346, 816453, 1093605, 561630, 1057685, 216509, 774080, 578721, 324577, 203040]
209424	[14863, 246498, 130364, 11623, 1036760]	8	[15592, 1078191, 220315, 24666, 83830, 1050715, 212033, 177077, 196188, 521340]
962574	[498800, 284510, 451377, 506865, 247250]	1	[317521, 254825, 896327, 1059026, 842306, 7187, 209212, 504661, 28452, 433880]
477454	[563184, 276033, 1088803, 196188, 187358]	8	[30921, 1012931, 1074312, 208466, 106529, 605575, 900496, 952876, 843429, 1105835]
100257	[149195, 576761, 246597, 246599, 919384]	0	[1078026, 809502, 772961, 460224, 258191, 331504, 225225, 31350, 576950, 1030429]
1437624	[758535, 1042802, 1075646, 176516, 251060]	9	[1025304, 272504, 630261, 364925, 375863, 216469, 277204, 1088282, 796972, 1038512]
91188	[843429, 17474, 130364, 1074188, 246599]	7	[220675, 794954, 844547, 79368, 158430, 880231, 220315, 1088803, 1032353, 634146]
169265	[453107, 1052635, 300427, 916657, 334412]	0	[214329, 1059787, 545600, 277804, 221738, 900463, 1036760, 410254, 794976, 78613]
1204090	[434528, 470040, 1041406, 408615, 1030222]	9	[741492, 490412, 15522, 81148, 496156, 657326, 812530, 212415, 269929, 779745]
1174228	[331435, 863441, 626718, 1056584, 331453]	2	[212033, 300901, 516251, 919384, 180402, 33047, 1041638, 1062817, 1102447, 628113]
1258079	[886039, 209212, 837446, 1113991, 1053272]	8	[820945, 1103605, 300628, 212592, 1103262, 338167, 859845, 608947, 879350, 220315]
815549	[812531, 512682, 919389, 272504, 811923]	3	[476023, 1075907, 430280, 889499, 24960, 95591, 448641, 905761, 674304, 700868]
1410600	[81654, 578049, 850288, 515310, 44853]	4	[92297, 1041639, 220816, 10920, 212105, 597760, 342752, 1090965, 864347, 947677]
702989	[277724, 1100153, 339702, 511157, 433880]	9	[301010, 465067, 775566, 266780, 2516, 1046618, 1091088, 597760, 741469, 200635]
673155	[614010, 203026, 550065, 485531, 1061262]	5	[449821, 862782, 300712, 562451, 700867, 224729, 95419, 573028, 924867, 157191]
782285	[900432, 560379, 165147, 300628, 900452]	7	[148906, 510970, 134765, 1039288, 625232, 282316, 300590, 635, 586989, 775679]
392810	[308551, 212093, 13313, 932584, 338167]	3	[1105151, 510968, 948929, 264067, 789311, 245535, 335327, 11817, 1051924, 775567]
1274672	[300745, 1034067, 512684, 1053248, 1032353]	5	[732927, 864348, 649876, 328068, 617119, 13313, 247621, 896151, 1078126, 230016]
295499	[784863, 900299, 807810, 565974, 1053373]	1	[1078749, 173049, 313999, 811923, 934248, 62246, 135148, 576950, 468322, 820903]
210696	[458146, 180741, 608464, 448641, 850288]	4	[11230, 400532, 206, 494872, 300809, 516960, 16225, 211775, 515329, 747486]
1128411	[1055835, 884686, 905761, 772961, 1012934]	9	[900299, 326571, 515214, 448577, 223992, 179009, 410646, 339452, 608464, 286504]
816745	[772055, 734043, 2529, 258191, 312771]	5	[608556, 12561, 1001363, 274631, 803588, 74235, 480381, 180741, 636190, 900447]
1422583	[239630, 388753, 263668, 1059360, 520678]	9	[741664, 844547, 26102, 1106440, 189150, 1062817, 635, 330553, 44853, 220735]
554060	[964825, 751657, 254939, 267978, 859712]	3	[659188, 741493, 489490, 458710, 300631, 1100153, 151457, 330380, 1044821, 816257]
483586	[900631, 261441, 900787, 878177, 212538]	8	[980804, 980804, 230268, 1057685, 327992, 246498, 1102814, 916630, 734801, 1074108]
473939	[802901, 210814, 464292, 286408, 24591]	3	[327246, 34984, 862782, 1062109, 957, 300081, 575595, 565993, 655197, 627654]
893305	[706325, 468322, 163289, 373154, 338512]	1	[473786, 391368, 74110, 38880, 215245, 176353, 995495, 900631, 43196, 1053285]
1322625	[1081649, 615722, 8315, 852994, 879350]	2	[516497, 565993, 95535, 1036032, 282802, 547152, 158798, 906225, 710187, 187750]
1303353	[159979, 14863, 15522, 14864, 317490]	3	[212089, 1032361, 522072, 814750, 562733, 585469, 515830, 666835, 302652, 282031]
962704	[561249, 190458, 931953, 333874, 1011066]	4	[485183, 919090, 177077, 506, 1115625, 198558, 877885, 30641, 518440, 381854]
875429	[300745, 608556, 512684, 272504, 512686]	0	[900545, 492214, 509713, 191591, 595627, 878433, 636233, 886822, 878177, 819708]
216790	[607662, 1114590, 330241, 277001, 1086009]	7	[1046853, 703625, 975389, 741780, 461895, 225225, 302922, 630261, 554639, 176353]
452964	[433524, 740113, 524496, 478333, 300441]	5	[630311, 370915, 138900, 878403, 565993, 463121, 212415, 247250, 546505, 81148]
872368	[267978, 1075907, 547360, 751657, 254939]	1	[456506, 458710, 24960, 8307, 224597, 525356, 216570, 14864, 775679, 8400]
1435234	[515936, 443335, 506, 900415, 600626]	2	[661314, 1101366, 215189, 456348, 269479, 846247, 448641, 447919, 262187, 584262]
1341580	[512530, 400538, 768684, 845735, 557931]	9	[175818, 900513, 162603, 882491, 212415, 633232, 317653, 99114, 338206, 311193]
757996	[876735, 505811, 516581, 130816, 708802]	5	[579377, 1106440, 265336, 547360, 1075809, 822171, 743991, 1062822, 465212, 811760]
484681	[277724, 466156, 298760, 386206, 694667]	5	[814750, 410254, 300441, 191591, 788036, 1100153, 513258, 349882, 143792, 516883]
1187843	[254426, 909982, 151828, 336125, 515255]	5	[860496, 263942, 1038512, 699271, 239630, 345660, 900421, 250919, 818946, 180741]
832224	[815857, 334488, 515291, 277628, 273258]	1	[330320, 1106755, 917827, 792676, 631496, 1082582, 846743, 246487, 762663, 1070792]
1416027	[411090, 212093, 512686, 480381, 212089]	0	[1053248, 924635, 237890, 567542, 597749, 617119, 639756, 1038468, 300667, 819545]
779720	[732927, 190167, 324577, 328496, 516588]	0	[760390, 1059863, 300745, 820946, 1051680, 17584, 2262, 597857, 1066648, 771770]
1449354	[459806, 246235, 209532, 98665, 246306]	2	[583185, 878435, 180401, 869398, 276033, 286408, 130816, 1021656, 809208, 778939]
413376	[249544, 550065, 794976, 302922, 541652]	6	[562733, 246794, 209532, 262193, 1059412, 901871, 819540, 917956, 861424, 741664]
699248	[1059771, 1101305, 820945, 900449, 187750]	1	[925494, 74110, 864520, 311420, 300778, 247250, 212089, 265666, 768684, 299060]
978418	[481205, 487957, 625232, 228322, 627760]	7	[877343, 518440, 744060, 15355, 1044834, 541652, 1041639, 582110, 782692, 506200]
506245	[300631, 561197, 900456, 283201, 681926]	1	[327992, 863946, 1069130, 287234, 1047209, 864347, 491903, 1076104, 214583, 95419]
522208	[491760, 209734, 216701, 1056757, 263406]	0	[211888, 883740, 582802, 215341, 600461, 1059714, 876953, 217628, 15129, 246498]
909222	[577644, 38880, 439241, 909950, 997576]	2	[920093, 541829, 300901, 558261, 410254, 959551, 779211, 796478, 597821, 611816]
657048	[1011066, 67649, 561249, 1115625, 1107395]	5	[862393, 192686, 1091088, 230268, 189150, 1082582, 553779, 279574, 926388, 750071]
164634	[844547, 342630, 1103605, 1102432, 867261]	1	[1053282, 900421, 498800, 614234, 253916, 1044731, 582076, 576761, 187750, 1081649]
1197321	[846883, 547190, 792654, 816814, 846871]	4	[498800, 779749, 250099, 1037692, 247090, 215490, 584262, 752580, 460762, 313704]
1075364	[458151, 1064708, 516885, 1078191, 843964]	2	[448641, 506217, 541829, 884053, 581500, 328143, 286321, 587274, 233756, 600726]
525915	[456464, 492214, 1010894, 876748, 1105835]	9	[516525, 587, 261, 860877, 917956, 452749, 282616, 600212, 408615, 699316]
893013	[103198, 250099, 178350, 681, 300667]	0	[884053, 563045, 995495, 843429, 551679, 311420, 980804, 573176, 626528, 300901]
675493	[601126, 670320, 844, 812559, 300882]	5	[635, 264263, 628113, 901745, 1038468, 580942, 1020394, 316433, 1057696, 317343]
696409	[331296, 529397, 510970, 142784, 67992]	9	[818946, 1114430, 1076104, 600341, 790769, 744060, 684720, 872587, 168302, 605575]
36805	[811972, 212129, 849603, 634722, 928071]	5	[248109, 1107344, 657988, 308620, 909816, 335414, 900299, 1101692, 575595, 812001]
275129	[794690, 909950, 300901, 212149, 669178]	9	[1012934, 769390, 448641, 254825, 657988, 812708, 747148, 816453, 550, 1050715]
1032824	[919389, 212415, 338167, 214948, 212089]	7	[375863, 11892, 247250, 198558, 67649, 745003, 1050985, 396326, 407928, 877343]
805227	[811969, 33047, 241896, 928071, 212129]	0	[812542, 959949, 173028, 788036, 802921, 545073, 1103350, 409236, 534768, 546505]
1258843	[74235, 334488, 929615, 626709, 957464]	5	[300551, 746535, 194579, 300590, 300581, 349820, 194579, 1042802, 862101, 212155]
804728	[300640, 753197, 220490, 276919, 681926]	8	[1059686, 246498, 614541, 1099214, 212574, 144635, 279574, 187358, 561197, 246602]
1314933	[411290, 515235, 334488, 476539, 277628]	8	[627227, 543658, 242605, 613844, 601292, 1059798, 1075809, 251060, 455348, 491903]
1340477	[565974, 1103912, 802901, 511687, 1053373]	2	[375790, 547152, 654217, 1101572, 1078749, 187552, 338511, 476960, 57559, 1050715]
1208828	[249544, 741493, 900797, 1041394, 819540]	0	[91846, 190124, 1010894, 942477, 456348, 1082586, 550, 639120, 215230, 706325]
1357342	[1093367, 959833, 568048, 1044834, 819708]	2	[35262, 811977, 802060, 287620, 272965, 700868, 334412, 874549, 1102432, 750769]
99512	[864447, 23302, 697788, 883740, 1050985]	7	[608436, 611816, 1089872, 246599, 846955, 464292, 970550, 300778, 822171, 2224]
1233907	[565961, 386410, 276033, 11623, 17474]	0	[196188, 198972, 765094, 43115, 820945, 187674, 283950, 212244, 753197, 192686]
487382	[67025, 597857, 1032351, 209212, 1113991]	1	[287234, 864447, 1106916, 670320, 900421, 1062860, 209734, 784863, 203472, 452663]
741558	[876953, 546718, 176737, 492214, 246794]	7	[220248, 491881, 686208, 246599, 681, 468208, 916896, 214934, 393245, 212107]
894420	[182108, 452458, 242605, 1062817, 484445]	6	[196188, 1061262, 905761, 212191, 554639, 442077, 218915, 1092029, 407, 151832]
728362	[375863, 899195, 211775, 61815, 297726]	1	[816814, 1036032, 1105710, 1064708, 563282, 111696, 1029168, 1103605, 1061262, 560486]
963900	[802901, 652233, 654217, 1053373, 1062109]	1	[1052077, 565974, 464287, 863367, 883740, 162603, 300667, 1055885, 553327, 67025]
1368211	[254939, 458710, 614026, 479140, 542850]	9	[887337, 700868, 673636, 180741, 494872, 600746, 250919, 281442, 35391, 307568]
643273	[600548, 198972, 863657, 900355, 600528]	7	[520850, 453107, 178100, 616139, 636233, 755151, 1023484, 450, 267951, 600452]
324493	[434528, 779745, 1030222, 408615, 1041406]	4	[864347, 769335, 790726, 1051680, 470040, 462473, 23028, 1030168, 108205, 299060]
321953	[741664, 14863, 1043894, 246235, 246599]	5	[17547, 788041, 462786, 1021656, 1075809, 180401, 817379, 217709, 315352, 283741]
544310	[1015485, 312771, 258191, 324577, 760390]	3	[997576, 343293, 13797, 74235, 138900, 375790, 859845, 2327, 253916, 212129]
124643	[263714, 491762, 216215, 879702, 164252]	4	[190678, 468908, 336125, 744060, 491760, 233756, 278641, 861424, 565982, 200050]
702600	[817379, 217628, 817354, 217597, 801571]	4	[601949, 811946, 906232, 543658, 789565, 616560, 214329, 600058, 31350, 515291]
729344	[843964, 248664, 262187, 516885, 792654]	6	[681926, 900495, 1055901, 524496, 285437, 684720, 644193, 251966, 882072, 185112]
52124	[520559, 151828, 336125, 24666, 582682]	7	[267951, 613, 1025593, 212129, 191351, 281243, 794690, 901276, 210438, 190458]
342731	[600911, 878177, 900631, 1011077, 148525]	2	[85291, 815290, 212538, 807810, 61981, 540385, 314425, 485531, 485183, 1105710]
199210	[932123, 809746, 863666, 639756, 276137]	9	[299060, 789311, 41134, 189599, 1100319, 431421, 846955, 35391, 631881, 882344]
1117059	[560486, 550, 520678, 1100319, 220315]	7	[900240, 15355, 900631, 768205, 445212, 1024513, 1082586, 458831, 520623, 699271]
1148495	[1115794, 182108, 602032, 13797, 242605]	1	[607662, 342886, 1047069, 820945, 781089, 780606, 666835, 909816, 1029591, 879278]
32653	[65413, 246306, 1074188, 180401, 130364]	8	[1055776, 794153, 631626, 601021, 550467, 328712, 1025593, 263406, 149195, 35262]
1337708	[782692, 627654, 300745, 811921, 919389]	1	[393245, 282316, 214948, 629604, 1051950, 920025, 443335, 977701, 686210, 1056620]
891983	[455348, 1055927, 1078749, 277628, 565890]	9	[780209, 1102097, 94249, 269479, 307780, 547190, 900432, 185112, 330553, 215515]
1006940	[255602, 328408, 782692, 512684, 812529]	3	[1008012, 939582, 1008012, 811921, 640492, 851424, 917827, 314248, 14863, 349882]
524463	[874549, 900787, 600911, 734801, 844]	1	[920065, 1053292, 815290, 300745, 106553, 811946, 1107344, 191351, 774063, 222798]
1141163	[591, 900432, 587, 635, 165147]	9	[35262, 638609, 26623, 867261, 187750, 577644, 511437, 922397, 546398, 844547]
454312	[652233, 565974, 784863, 286408, 677285]	8	[138900, 1029851, 1115793, 450, 153853, 546718, 625180, 250919, 210814, 815806]
240453	[1039288, 10312, 246597, 803853, 451071]	8	[246872, 818999, 403884, 1059767, 819708, 410253, 328322, 191351, 246306, 772055]
444601	[796478, 541829, 843964, 547190, 846871]	1	[217760, 247090, 1069131, 744864, 890874, 516125, 98665, 30502, 649876, 709999]
184862	[216262, 744060, 261441, 92297, 300882]	1	[802901, 844, 333874, 456348, 98665, 917827, 584262, 26623, 820898, 34984]
171347	[1093367, 802060, 342752, 179009, 268116]	0	[42838, 916657, 30502, 472197, 670549, 865358, 960293, 626528, 506, 249544]
931858	[331453, 144635, 331435, 854965, 922943]	8	[1055350, 625679, 330378, 81654, 1025304, 746535, 831484, 212938, 631466, 1089689]
1345608	[441774, 541652, 134765, 302922, 1041394]	3	[819585, 178952, 1039288, 393245, 906238, 846871, 581500, 970550, 450, 445212]
235023	[825066, 564099, 1030429, 809747, 809502]	1	[279889, 251060, 435097, 1037017, 86292, 967616, 1055350, 381453, 1090965, 562794]
1446498	[277628, 515235, 411290, 188362, 74235]	9	[802060, 287620, 456572, 15355, 567966, 809521, 299713, 1014661, 214329, 1055789]
751758	[192686, 42838, 334737, 268116, 179009]	6	[564858, 300213, 503701, 212178, 469817, 1036760, 1044834, 1060513, 657326, 916686]
998698	[1078745, 465067, 811760, 64014, 881665]	9	[614541, 639756, 1106440, 951512, 164165, 949959, 911093, 317343, 217553, 622946]
612600	[506200, 327992, 1062817, 979062, 602032]	8	[868946, 886822, 317521, 452663, 1050985, 864721, 265336, 253214, 482488, 210814]
894951	[568000, 879350, 95535, 863547, 1113991]	8	[959911, 938553, 932123, 582368, 1055885, 338511, 511437, 247070, 1053272, 272965]
190091	[246499, 14864, 576761, 451071, 846116]	6	[57559, 794976, 635382, 180401, 248342, 42838, 246597, 1065581, 220675, 1098488]
786154	[1041406, 476620, 1030222, 779745, 1101709]	4	[906229, 751642, 248342, 308539, 185111, 212033, 772185, 215588, 228638, 638607]
1088687	[98665, 276033, 10312, 576761, 675598]	8	[262637, 153853, 565961, 627227, 690312, 578862, 15129, 846411, 246597, 220712]
1217094	[957464, 1055789, 411290, 334488, 277628]	3	[234841, 930024, 279889, 515291, 802901, 541829, 198720, 910303, 520559, 662334]
1051191	[468937, 768684, 1094442, 491859, 557931]	6	[67992, 859712, 430280, 547886, 774063, 707528, 980804, 485183, 1066648, 577644]
1161867	[642706, 198558, 881717, 62246, 1030168]	2	[300712, 1101572, 333399, 812123, 267978, 456348, 825066, 328712, 276919, 13313]
1437841	[209212, 381975, 300778, 1050985, 636190]	5	[864146, 771733, 346699, 601109, 663642, 23302, 284405, 1008634, 780186, 296225]
779760	[188362, 1078749, 1055789, 455348, 1106755]	9	[62246, 910545, 1739, 811760, 149294, 29711, 565974, 597114, 172449, 74235]
415280	[578465, 788488, 214609, 567542, 611312]	2	[512733, 873473, 968924, 694667, 561710, 264263, 906229, 516357, 529922, 837762]
899160	[481205, 553779, 487957, 872587, 314248]	4	[812592, 1055885, 342886, 171400, 228322, 782692, 1051951, 287179, 900463, 864721]
439529	[280705, 568000, 300778, 852994, 879350]	2	[627760, 258191, 171400, 212178, 249544, 686228, 1006232, 711272, 550, 772185]
680249	[217709, 875393, 515214, 815257, 37338]	6	[84947, 521514, 322962, 220712, 92053, 597821, 809521, 163289, 882344, 266780]
1204325	[574973, 180239, 1043592, 1056999, 106553]	8	[173659, 1001363, 1023484, 817379, 37337, 1066648, 327992, 81159, 1044037, 6470]
1358832	[149195, 65413, 846247, 814750, 810885]	7	[264067, 1001363, 811956, 455850, 225225, 208466, 1074108, 905629, 1053272, 263755]
759882	[458831, 300549, 1053578, 263668, 220675]	3	[512530, 491762, 516859, 512304, 1022919, 1057401, 1052635, 1090295, 264344, 911855]
615770	[597857, 39412, 863547, 67025, 837446]	7	[884686, 1098216, 796972, 513113, 942477, 708802, 444284, 1081649, 459551, 864347]
929416	[515830, 584169, 212191, 1106440, 515212]	6	[1007570, 1026004, 626528, 468322, 584241, 573110, 919090, 775298, 452298, 151457]
270896	[35090, 276785, 669178, 794690, 1050715]	4	[1054653, 558318, 520735, 520559, 909950, 1056757, 215490, 491886, 1100153, 15522]
894257	[164252, 216215, 211888, 209734, 563282]	5	[1078053, 262740, 846134, 617119, 807, 216575, 1055789, 486876, 313704, 657326]
442453	[900302, 354225, 905761, 772961, 354224]	5	[553774, 146944, 225225, 324510, 1053282, 1012931, 512261, 2327, 2168, 600058]
1157290	[491859, 768684, 867660, 534215, 322962]	2	[1059360, 17547, 468937, 792654, 564154, 1064708, 513536, 246794, 1025304, 541652]
480291	[1015485, 653716, 751642, 102723, 709977]	5	[877696, 211888, 820396, 335118, 138900, 165972, 331253, 237549, 578049, 910509]
1131288	[1010894, 699316, 263082, 546718, 547152]	7	[1065407, 313704, 611960, 342886, 474324, 8374, 1056489, 1078126, 78613, 600442]
1229707	[23028, 506200, 452458, 190124, 342886]	7	[794976, 216525, 1004194, 634146, 28050, 631466, 815292, 482488, 511157, 277628]
816865	[979062, 218915, 327992, 182108, 342886]	1	[708802, 33004, 551679, 523176, 614234, 465212, 1115118, 810170, 815394, 788036]
971439	[246872, 846882, 796478, 180918, 616560]	9	[300441, 553327, 775298, 760649, 1051951, 35391, 187358, 461895, 886133, 269560]
1238074	[878435, 822171, 283741, 269929, 130816]	2	[136927, 710187, 433524, 456571, 216529, 286321, 411090, 765094, 578527, 212538]
77970	[1053578, 90127, 239630, 560486, 282716]	2	[439847, 562821, 1100319, 812338, 494872, 584171, 872587, 277628, 967584, 947648]
740186	[246597, 846116, 1043894, 17474, 276033]	2	[220735, 600212, 576761, 809521, 512914, 1057685, 600566, 1102097, 916686, 616523]
1131628	[807810, 511687, 1053373, 286408, 218261]	6	[905761, 1056696, 600212, 597821, 852823, 452749, 210814, 274023, 788488, 715]
165526	[920526, 934248, 798626, 215490, 700867]	9	[151514, 33004, 561355, 221989, 146265, 895783, 187674, 616523, 573176, 370915]
1462041	[505111, 221093, 220815, 900449, 757475]	1	[775381, 1051714, 1089872, 930511, 846955, 159979, 269599, 601949, 284579, 269929]
1100918	[522256, 65413, 98665, 187358, 17474]	7	[1050685, 562150, 748673, 280705, 582464, 1076994, 300581, 194899, 674322, 434528]
406968	[811958, 582230, 812542, 780646, 811972]	4	[734801, 550467, 635382, 811927, 811969, 1058329, 237778, 324232, 31496, 578862]
1119593	[565890, 349820, 411290, 455348, 957464]	6	[878610, 1044731, 608556, 919900, 2327, 445212, 74235, 808643, 1025272, 925494]
795579	[560379, 1059767, 587, 300628, 900421]	2	[14864, 2327, 911880, 300850, 598924, 151828, 564, 196188, 142784, 780304]
192837	[788041, 864447, 23302, 837446, 852994]	0	[1050685, 95591, 1113991, 1090965, 287234, 28452, 28763, 811969, 456571, 869398]
1255677	[464292, 286408, 16225, 81159, 177077]	7	[677387, 573110, 519223, 865587, 482486, 670549, 529923, 218261, 351775, 327307]
515713	[1031994, 176737, 282204, 216242, 338502]	0	[492214, 864348, 844543, 686208, 400532, 867261, 516555, 1050685, 928071, 216285]
1073082	[459551, 300882, 1093605, 216262, 758085]	9	[654217, 515255, 567681, 1020394, 812558, 1101307, 900394, 191351, 151457, 998098]
482638	[708802, 505811, 524496, 244976, 600452]	2	[212667, 375790, 878433, 176191, 550180, 28763, 34806, 1044573, 1051680, 40910]
609472	[222798, 600649, 1103355, 752580, 519706]	1	[11160, 441773, 939599, 215515, 13869, 1059851, 1059851, 1041639, 345660, 328403]
1049655	[520735, 580159, 900397, 600626, 803154]	0	[300590, 253916, 878177, 282802, 509492, 811915, 17547, 617404, 95419, 247250]
227223	[909982, 336125, 381453, 901276, 81148]	9	[802, 740113, 68387, 910646, 506865, 249595, 790726, 957, 233756, 24666]
767892	[465067, 1078745, 887337, 584459, 657326]	2	[1115118, 317573, 1062685, 820983, 912826, 30641, 300445, 179278, 65413, 751655]
34945	[784863, 286408, 210814, 807810, 177077]	0	[218261, 37237, 241896, 922876, 1055901, 7187, 947648, 241896, 543622, 300778]
1255926	[336125, 1066648, 520559, 151828, 579377]	6	[476026, 614234, 843815, 942477, 11892, 130263, 887336, 802056, 1107293, 1086922]
898581	[567966, 187750, 221093, 959949, 820945]	7	[900456, 168302, 920025, 960293, 1104502, 57871, 709977, 600728, 564150, 1066648]
1145295	[919522, 217597, 817379, 496109, 376678]	4	[462473, 154401, 529923, 869398, 1037692, 529397, 503760, 584057, 961039, 912826]
581278	[23518, 600649, 864035, 516125, 811381]	9	[433880, 264349, 1053373, 598924, 430390, 790368, 212178, 237778, 582368, 99413]
1303879	[215341, 869398, 217760, 37338, 961039]	5	[450, 811624, 816295, 2224, 582802, 750769, 1106916, 242605, 879702, 633510]
367132	[797016, 308620, 662334, 249544, 519694]	3	[41134, 328496, 1029851, 393245, 15355, 600728, 561710, 354225, 408615, 900508]
447722	[550180, 568000, 67025, 886039, 1032351]	6	[505111, 616560, 1056757, 775566, 187674, 1014661, 26102, 1074108, 748136, 327246]
323498	[14864, 919384, 771770, 11623, 10312]	8	[886822, 180402, 284579, 794954, 900409, 212592, 300640, 900341, 576761, 975743]
873392	[468405, 328143, 564099, 883290, 861424]	0	[1075646, 1093795, 206, 1061156, 157191, 164753, 131559, 772055, 708802, 171400]
1080112	[302922, 1061262, 455336, 741493, 550065]	7	[626709, 582802, 1041406, 1029591, 173028, 686210, 585469, 410254, 31575, 862189]
335115	[342941, 502743, 506865, 62246, 451377]	3	[851436, 411090, 375589, 1077937, 134765, 843815, 515830, 205101, 300778, 300699]
115981	[802921, 855139, 25820, 812338, 335325]	5	[460224, 627008, 582368, 553779, 293945, 998017, 811977, 780304, 601949, 220816]
253191	[217553, 801571, 217597, 789565, 496109]	8	[861424, 900432, 439847, 212574, 11623, 216262, 394969, 284405, 585469, 435097]
