userid	history_list	pos_target	full_candidate
151207	[373102, 342941, 439847, 1077937, 34975, 95122, 881717, 642706, 189599, 247250]	9	[744864, 964825, 770181, 600528, 176412, 245535, 1101307, 775679, 1020394, 463233]
1180965	[189599, 34975, 775298, 95122, 1061158, 373102, 547357, 317343, 463233, 642706]	0	[498800, 996746, 230268, 561249, 900797, 979379, 34577, 67649, 1074312, 1078053]
861061	[815255, 215341, 875393, 37338, 217709, 217760, 215230, 809521, 515214, 951756]	0	[815257, 509492, 277001, 1061158, 478333, 516588, 1115794, 489490, 187674, 546505]
1187118	[458151, 616560, 512914, 846882, 846871, 846411, 846883, 910917, 248664, 180918]	3	[815394, 330378, 1052077, 771783, 246555, 635, 287234, 573110, 565982, 1029168]
931336	[334488, 957464, 1078749, 430390, 584623, 1055927, 349820, 273258, 515235, 180402]	4	[1062109, 391368, 600651, 176191, 1106755, 34577, 567681, 111696, 934248, 158832]
379817	[957464, 1078749, 1055789, 1055927, 411290, 273258, 515235, 929615, 515291, 215515]	9	[212155, 998017, 750769, 813176, 177077, 243160, 515420, 812550, 900496, 349820]
731380	[587, 388754, 300628, 844547, 820229, 1103605, 900432, 900452, 635, 165147]	5	[584623, 220815, 825066, 917956, 1045659, 300581, 878177, 300648, 460762, 202370]
86625	[600625, 820945, 1029168, 220789, 1059798, 187750, 1059771, 1101305, 600728, 221093]	6	[225489, 250099, 300427, 882491, 812431, 1012931, 757475, 331296, 1012386, 223992]
1330357	[490181, 879949, 741492, 469817, 775048, 819004, 638922, 79368, 1022919, 582368]	5	[825066, 327006, 779749, 283950, 867631, 75639, 1106523, 263406, 901871, 106529]
1038614	[681368, 611816, 331296, 1038468, 142784, 565982, 283111, 741469, 529397, 26815]	0	[27726, 900089, 562451, 1039978, 148906, 879350, 780606, 899195, 224956, 14864]
982941	[228322, 1103350, 627760, 582110, 872587, 625232, 11892, 553779, 487957, 481205]	3	[300527, 811969, 1081649, 616139, 1051714, 709999, 565890, 1046487, 649877, 300581]
522137	[853453, 86292, 13927, 8400, 518440, 1102913, 921557, 611960, 329491, 603442]	9	[860496, 1100239, 211775, 496109, 654217, 408615, 601126, 431421, 900452, 220248]
1058985	[300667, 884053, 497021, 521340, 103198, 435097, 820983, 407928, 1014661, 869925]	6	[8307, 652233, 220789, 277204, 86252, 873473, 1059851, 2327, 1098338, 187674]
1180414	[820898, 520751, 820945, 220815, 220789, 1029168, 1098216, 900470, 600644, 221093]	7	[741780, 41134, 11692, 846247, 842306, 564858, 31455, 959949, 670549, 86252]
1323470	[734801, 670320, 364925, 439411, 212538, 878177, 28452, 900631, 300882, 312176]	8	[511157, 710877, 148906, 388754, 187674, 576761, 1009900, 511957, 812559, 269479]
539251	[900302, 1012931, 596804, 905761, 313525, 1055901, 354225, 286504, 815806, 1064822]	3	[405662, 615832, 1092029, 666835, 775298, 375863, 1011077, 872587, 474324, 216262]
712956	[165972, 809666, 190167, 772055, 779211, 328496, 312771, 760390, 516588, 258192]	4	[812338, 476960, 67649, 212938, 550465, 262187, 480586, 178100, 1055789, 1041639]
598394	[182108, 484445, 602032, 452458, 790726, 482488, 225489, 281243, 1062817, 482486]	4	[900409, 430280, 1053578, 460762, 234841, 600566, 622964, 662334, 67992, 258192]
998309	[755177, 1107344, 338502, 1105835, 176737, 873034, 516859, 214934, 699316, 456464]	7	[212089, 465067, 910303, 901871, 1025272, 741664, 630239, 220029, 758535, 885622]
46871	[996746, 900240, 1057696, 296632, 517736, 1057685, 216469, 516993, 311420, 516498]	4	[916657, 188681, 195570, 496109, 578721, 312771, 439241, 1058326, 220735, 461834]
1171503	[1100319, 560486, 1004194, 520678, 458831, 600548, 300527, 220315, 550, 158430]	4	[1062860, 400532, 338167, 336125, 198972, 136927, 584171, 820952, 1076104, 286408]
1309080	[524496, 244976, 939582, 130816, 708802, 407, 106338, 300441, 600452, 516581]	5	[328712, 16228, 1020394, 818946, 381815, 269683, 228322, 812121, 886822, 164252]
1176556	[1061262, 134765, 541652, 249544, 410254, 519694, 224729, 819540, 741493, 485531]	8	[220816, 690312, 975380, 1088803, 972209, 468937, 811915, 564099, 203026, 451377]
1246851	[195657, 220029, 876748, 214934, 516859, 263082, 282204, 1056696, 246794, 1031994]	7	[764118, 497021, 243160, 707528, 919384, 584241, 752580, 216242, 628709, 1006232]
1396347	[342752, 834072, 819708, 334737, 959833, 808643, 1093367, 802060, 568048, 576005]	7	[338512, 716, 821010, 953844, 27726, 900360, 468208, 179009, 1020394, 811760]
453857	[327246, 282716, 583939, 1100319, 1053578, 900341, 817727, 381854, 520678, 820409]	7	[473680, 217810, 751642, 519223, 900302, 906232, 816483, 198972, 215413, 846187]
1155634	[195657, 758012, 176737, 1056584, 631466, 331435, 922943, 446185, 547886, 1056696]	8	[601126, 237890, 381975, 630261, 705333, 409236, 168302, 331179, 282204, 1089872]
1034446	[600911, 622964, 212155, 844, 1093605, 459551, 300882, 216262, 1011077, 148525]	9	[64014, 1036760, 308531, 460789, 822171, 264344, 565516, 819585, 91846, 601126]
1444851	[25820, 862101, 640492, 335325, 251966, 627377, 802921, 196603, 300018, 381969]	0	[998017, 563045, 557931, 1098488, 246599, 410646, 638902, 772055, 1107395, 98665]
1211085	[497021, 869925, 521340, 103198, 407928, 300667, 681, 435097, 1059851, 250099]	4	[661007, 887336, 906232, 313999, 72156, 365727, 1054679, 603442, 25827, 580428]
1163178	[410253, 819544, 794153, 741493, 249544, 1086922, 1115793, 134765, 331101, 900797]	1	[780922, 794976, 262193, 26815, 629604, 456506, 1064822, 1059026, 131559, 741780]
1227769	[217553, 585469, 817354, 801571, 1057545, 1037692, 817379, 780209, 789565, 919522]	9	[896151, 1089689, 960293, 103198, 686228, 469814, 617404, 220675, 600911, 636233]
777799	[1078126, 546718, 492214, 710877, 338502, 282204, 1056696, 755177, 246794, 216242]	3	[164252, 506217, 1037692, 176737, 453107, 811972, 520850, 81148, 809564, 212149]
479885	[573110, 780186, 863666, 851436, 932123, 639756, 649877, 1089868, 1098943, 265666]	6	[495160, 613844, 1107344, 905672, 176191, 553779, 846187, 930024, 837446, 1055901]
368132	[469814, 281243, 452458, 242605, 1062817, 482488, 225489, 342886, 33004, 234841]	0	[182108, 512709, 584262, 246613, 448577, 1042809, 264349, 220675, 900786, 269929]
967589	[521340, 869925, 1059851, 715, 435097, 884053, 300667, 489490, 260151, 1014661]	4	[879350, 880231, 244976, 277724, 681, 809501, 809564, 246599, 46261, 212538]
839206	[710877, 699316, 1056696, 546718, 492214, 1010894, 246794, 282204, 1031994, 216242]	3	[1009302, 662086, 600656, 214934, 883415, 1080871, 225225, 817379, 901871, 40910]
1008966	[220490, 283201, 456572, 681926, 900456, 300640, 1014189, 276919, 916686, 916630]	0	[753197, 253986, 206, 331453, 809521, 995495, 166121, 180947, 214934, 300712]
583871	[709999, 375589, 700868, 30641, 651189, 8307, 308539, 11870, 790368, 663174]	2	[503608, 919389, 628493, 916657, 1059026, 1008634, 313999, 44853, 1054679, 300648]
610188	[616263, 1051950, 776438, 263755, 328143, 168302, 746936, 29704, 468405, 1075646]	9	[37337, 844543, 138900, 901745, 670320, 39412, 748673, 799036, 1041638, 474324]
524901	[198558, 1030168, 34975, 1061156, 317343, 498800, 62246, 81144, 264263, 642706]	2	[852127, 543715, 95122, 469817, 629604, 171597, 342630, 301010, 491760, 789311]
298240	[745003, 99413, 890874, 468322, 163289, 763060, 166121, 926388, 638609, 1105710]	6	[451377, 812529, 372464, 967584, 273258, 882344, 215046, 2516, 263714, 264344]
1166736	[947677, 263668, 900355, 1059360, 520678, 473680, 481, 198972, 456571, 220735]	7	[381969, 780646, 889499, 909950, 906225, 701288, 331101, 1004194, 886822, 975743]
496108	[584171, 816257, 335327, 587274, 169, 15355, 900089, 282616, 330553, 746535]	3	[234841, 157191, 910542, 896151, 774063, 74110, 409945, 264227, 910927, 459551]
308041	[455336, 519229, 794976, 1021656, 91846, 194579, 819540, 519694, 284579, 203026]	9	[451658, 627227, 224328, 900513, 876735, 586513, 945809, 931953, 158798, 485531]
215187	[468405, 861424, 825066, 1075646, 251060, 1042802, 883290, 474324, 748136, 314069]	0	[328143, 753629, 640492, 879350, 479978, 491886, 342752, 1103350, 446185, 335325]
1197197	[600746, 300712, 285686, 284579, 741493, 134765, 1041394, 794976, 1086922, 249544]	0	[1061262, 72156, 515829, 1098943, 602032, 1078257, 130364, 764118, 923378, 496156]
564326	[959911, 233756, 979379, 237778, 782692, 362522, 300767, 328408, 264067, 338167]	9	[716, 13893, 1043894, 61981, 1012931, 214948, 562150, 690312, 741664, 616962]
771605	[141, 330553, 587274, 584171, 13452, 746535, 1102097, 335327, 896151, 849875]	1	[541652, 15355, 611960, 802921, 317490, 194899, 900394, 1093605, 300767, 331037]
149641	[1060513, 802901, 16225, 652233, 677285, 218261, 784863, 1053373, 878452, 807810]	7	[821010, 216262, 215341, 249544, 651618, 481375, 34806, 173049, 277204, 24591]
1431902	[516885, 445212, 1092029, 816814, 547190, 246872, 1078191, 846883, 458151, 248664]	5	[269560, 261, 1016093, 1053292, 266780, 843964, 1101692, 216575, 534215, 216701]
1289144	[932123, 212574, 1089868, 846227, 809746, 486876, 277204, 851436, 649877, 863666]	1	[177077, 639736, 846871, 797649, 215189, 639227, 1077937, 731241, 657988, 600604]
1040869	[813176, 1052635, 916657, 582802, 300427, 334412, 214329, 684720, 639688, 910646]	4	[168247, 218261, 215515, 86292, 453107, 23518, 880090, 81654, 459806, 741780]
1282913	[900797, 1041394, 134765, 91846, 741493, 550065, 819540, 393245, 661314, 794954]	6	[300581, 342886, 699317, 837762, 1059714, 1062546, 614010, 411290, 253214, 228546]
790888	[248664, 910917, 512914, 846871, 846883, 541829, 248109, 269560, 843964, 846882]	8	[284579, 779213, 622827, 814750, 138900, 168247, 852127, 519702, 348009, 852127]
747868	[237549, 338846, 597821, 918899, 448641, 807, 300809, 212105, 850288, 515310]	1	[662086, 212107, 327006, 34975, 681368, 1050715, 625636, 194604, 496109, 611960]
393136	[342752, 568048, 1044834, 834072, 192686, 819708, 576005, 268116, 42838, 179009]	3	[534768, 512239, 102687, 802060, 625636, 1093605, 753248, 215327, 1103262, 300712]
39346	[1103912, 1060513, 807810, 1053373, 464292, 177077, 784863, 16225, 652233, 1062109]	1	[515329, 802901, 278641, 631496, 302652, 1056618, 95393, 1052996, 523176, 1059686]
395528	[852994, 8315, 1032351, 1081649, 805616, 636190, 209212, 837446, 171400, 554639]	4	[768508, 212155, 133432, 228638, 1113991, 1061156, 815257, 81133, 564796, 173659]
1246650	[491859, 862296, 686210, 468937, 512530, 322962, 768684, 586989, 1094442, 534215]	7	[864035, 1106523, 325979, 455850, 1093605, 130364, 980367, 557931, 2224, 297726]
30776	[1114590, 952876, 768508, 461834, 1101434, 630239, 223992, 277001, 1086009, 30448]	8	[960291, 30641, 639273, 458710, 868389, 644852, 905629, 375790, 608436, 165147]
305536	[597749, 212244, 509970, 456347, 185112, 210438, 1062822, 173628, 519223, 516883]	7	[861961, 809564, 286504, 487957, 716, 910917, 558261, 245535, 1077937, 633510]
478099	[300882, 261441, 758085, 1093605, 900631, 580942, 874549, 614234, 512261, 92297]	6	[711272, 771783, 886911, 190167, 774648, 496169, 900787, 924635, 150140, 515291]
919562	[1001363, 1046853, 811958, 780646, 241896, 849603, 327307, 490211, 812550, 148906]	0	[811972, 850288, 192686, 254426, 330380, 216262, 1055351, 212938, 855139, 565961]
678406	[634845, 451071, 846109, 149195, 386410, 246613, 616523, 10312, 15520, 209532]	1	[884995, 246235, 522072, 812531, 262637, 581974, 300590, 747148, 1041639, 565516]
229515	[784445, 682433, 338511, 1057401, 8667, 492359, 511437, 144683, 505114, 865358]	8	[39464, 262740, 561249, 636233, 460224, 512304, 282616, 25820, 513529, 809564]
1386391	[846134, 846116, 11623, 17474, 14864, 1039288, 459806, 675598, 546398, 10312]	9	[682433, 794954, 686228, 921073, 614234, 922876, 15520, 102723, 503608, 741664]
1252665	[272504, 811914, 760154, 1053255, 396326, 13313, 512686, 149330, 959911, 233756]	5	[456347, 911093, 1069131, 820898, 67604, 237778, 81144, 900397, 853453, 338512]
523805	[779745, 519708, 842288, 185111, 185113, 1030222, 519225, 302652, 1101709, 639120]	4	[1080177, 458146, 312771, 81148, 408615, 258191, 503701, 997576, 515732, 511957]
1243291	[638609, 560379, 812123, 220743, 1105710, 468322, 338512, 391368, 919538, 763060]	2	[1115118, 1043466, 163289, 696406, 468908, 176412, 603442, 252853, 884686, 263082]
226681	[751642, 734043, 324577, 1015485, 779211, 772055, 809666, 1100942, 258191, 653716]	7	[568234, 900341, 153350, 108205, 909982, 1101307, 698373, 328496, 805616, 220029]
562722	[1059360, 263668, 520678, 560486, 460, 300527, 198972, 388753, 925494, 220735]	5	[64014, 142784, 164753, 253214, 681360, 947677, 1008634, 216215, 816453, 1062822]
1037224	[683926, 608556, 812528, 812529, 272504, 811915, 512684, 1053255, 900568, 979379]	6	[217709, 491881, 1070867, 877885, 600525, 1008188, 314425, 959911, 614538, 534215]
523342	[247090, 512914, 246872, 846411, 846871, 541829, 1078191, 846882, 771783, 910917]	7	[246599, 541861, 151184, 900409, 203472, 196603, 900513, 269560, 338511, 456347]
179531	[1055789, 273258, 929615, 565890, 411290, 815857, 215515, 430390, 334488, 349820]	5	[744060, 803853, 216242, 462786, 700867, 1106755, 794833, 459812, 95122, 1025307]
232076	[534768, 1053578, 198972, 512304, 1100319, 146944, 481, 560486, 820409, 583939]	9	[701147, 187750, 188362, 600566, 185289, 652233, 751656, 1011066, 740113, 327246]
1287770	[277204, 878610, 486876, 546505, 850337, 851436, 780186, 639736, 1098943, 251002]	8	[447919, 1032353, 159979, 807810, 75639, 1739, 329491, 741664, 1089868, 775298]
449271	[821010, 521340, 820952, 497021, 884053, 435097, 869925, 178350, 407928, 681]	2	[83830, 456464, 1059851, 762663, 627008, 807, 796478, 262637, 564150, 563095]
307722	[410253, 1115793, 794976, 900797, 284579, 410254, 819544, 224729, 495160, 661314]	6	[662334, 706325, 910509, 1078126, 492608, 820898, 1061262, 260151, 103076, 179278]
1346272	[381854, 1059686, 1004194, 975380, 220735, 820409, 1100319, 388753, 220315, 520678]	4	[584623, 1044028, 216509, 1039978, 198972, 751642, 809746, 282204, 563184, 543622]
547448	[255602, 1061408, 1053248, 300767, 233756, 1054653, 880231, 616962, 496169, 272504]	1	[564796, 362522, 600366, 631496, 1069130, 775381, 558318, 751656, 133432, 902041]
211365	[564162, 771783, 547190, 503701, 445212, 317428, 616560, 846871, 910917, 846411]	8	[240858, 683926, 509713, 895783, 917827, 176516, 439847, 85291, 458151, 375863]
1370259	[812531, 811927, 272504, 627654, 214948, 919389, 760154, 512686, 314425, 13313]	5	[954111, 300081, 315352, 1045659, 1014434, 362522, 684720, 780186, 820396, 334412]
1198996	[130364, 98665, 741664, 17474, 1074188, 563184, 864078, 187358, 196188, 1088803]	9	[102687, 628113, 78133, 520081, 31575, 626718, 91846, 851436, 410253, 522256]
1195968	[252853, 410253, 900797, 1076104, 302922, 1021656, 1115793, 794976, 1041394, 819544]	2	[176516, 247621, 134765, 815257, 179009, 513113, 582682, 562150, 811927, 443335]
1034905	[741469, 565982, 611816, 510968, 26815, 142784, 681368, 681360, 381426, 67992]	9	[212131, 551465, 168684, 881717, 771770, 258192, 247070, 817354, 34984, 739798]
59032	[300441, 876735, 939582, 600452, 407, 878435, 516581, 26623, 505811, 812431]	8	[331453, 30448, 74235, 1026004, 220816, 143792, 1098338, 600911, 878433, 212244]
1279061	[896151, 849875, 587274, 169, 111696, 141, 282616, 746535, 335327, 330553]	2	[580159, 300551, 15355, 490181, 220490, 99826, 300745, 945809, 410646, 963480]
106010	[516125, 441773, 864035, 752580, 519706, 601850, 222798, 600649, 349882, 39053]	6	[275173, 455850, 1107395, 632017, 916657, 877393, 1103355, 812338, 212415, 307780]
1439984	[372747, 543658, 574973, 1056999, 1044037, 180239, 1091035, 543622, 920093, 106553]	9	[300895, 874549, 1078053, 327006, 364925, 468405, 929615, 815806, 651618, 365727]
1124416	[1082582, 1056618, 561249, 1115625, 1107395, 67649, 860877, 931953, 1011066, 977701]	9	[553779, 1103350, 462473, 330378, 313476, 1059771, 282616, 706325, 769390, 601126]
209394	[582682, 381453, 520559, 336125, 515255, 479978, 215280, 287179, 579377, 24666]	5	[296225, 16225, 1041638, 902041, 512530, 815290, 394727, 906238, 577113, 235019]
769	[900568, 608556, 512686, 195570, 601021, 272504, 1061408, 551465, 1054653, 584241]	8	[550, 188681, 331173, 1054196, 739798, 1059771, 820983, 811958, 1032353, 568048]
1220226	[198970, 900349, 520623, 339688, 510, 820396, 844543, 473680, 534768, 600548]	6	[1056999, 200050, 264344, 106338, 564127, 317428, 600525, 768205, 901276, 662086]
121225	[1103350, 582110, 872587, 627760, 490770, 1101307, 460762, 92297, 670320, 1105947]	8	[741780, 1025304, 768684, 578721, 13869, 263755, 22879, 758012, 331504, 1044573]
499197	[558450, 964825, 34984, 1075907, 547360, 701195, 542850, 279574, 751657, 1069131]	9	[461895, 24591, 959833, 219291, 1056489, 1078745, 790368, 562821, 216215, 254939]
760901	[506217, 300527, 1100319, 481, 221989, 282716, 520678, 863657, 1053578, 460]	8	[850643, 771733, 543622, 263668, 815255, 313704, 1103262, 1011077, 146944, 584459]
1079560	[476620, 1041406, 842288, 779745, 519708, 519225, 470040, 639120, 434528, 302652]	8	[582802, 900452, 600616, 334488, 774648, 151832, 335414, 324232, 408615, 846134]
1156671	[300631, 283201, 900453, 916630, 695817, 1054196, 1014189, 561197, 863946, 900513]	6	[297651, 263714, 626528, 827673, 282222, 190458, 916686, 805616, 342752, 602105]
979475	[451377, 1030168, 34975, 342941, 198558, 506865, 138900, 498800, 439847, 1077937]	6	[224729, 510970, 701195, 1055024, 287179, 577644, 284510, 175818, 323567, 106529]
1225464	[515255, 81148, 582682, 254426, 909982, 815290, 336125, 479978, 520559, 887336]	2	[490430, 391770, 215280, 1115606, 1078749, 553779, 639172, 601126, 607662, 627227]
633675	[246487, 246597, 14864, 10312, 386410, 149195, 246499, 11623, 209532, 803853]	2	[34984, 198558, 246306, 778364, 600746, 196603, 760649, 1008188, 655197, 460]
1257277	[300441, 939582, 26623, 283741, 878435, 878433, 106338, 269683, 812431, 822171]	5	[230016, 176516, 57871, 491886, 315352, 876735, 328143, 159979, 496169, 364925]
958657	[1059767, 911880, 900421, 1103605, 300628, 900452, 300581, 635, 600653, 900409]	2	[1075646, 780186, 820229, 510970, 164753, 934248, 1105947, 616962, 975380, 281243]
989238	[23518, 222798, 882072, 176411, 601850, 613, 349882, 39053, 516125, 600649]	1	[1043894, 1103355, 334412, 465212, 812542, 812431, 782692, 496169, 639736, 792676]
973654	[283948, 957, 335325, 640492, 627377, 600058, 802921, 25820, 812338, 251966]	9	[980367, 328712, 249595, 851436, 878433, 300445, 175818, 282802, 608947, 862101]
1458320	[741492, 1102992, 375863, 741491, 75639, 211775, 469817, 297726, 818999, 899195]	1	[639512, 485183, 264067, 491760, 600691, 330241, 562451, 1102814, 31496, 281243]
880613	[788036, 11817, 29784, 1051175, 253214, 509713, 615224, 33776, 281442, 187552]	2	[638607, 331259, 307780, 784445, 900786, 1055776, 710187, 627550, 803154, 757475]
42591	[1100942, 809666, 190167, 312771, 550465, 810170, 779211, 734043, 709977, 176353]	4	[468433, 468405, 820946, 17547, 328496, 1044573, 906238, 13452, 864447, 627008]
1171425	[809666, 190167, 1015485, 258192, 176353, 732927, 550465, 328496, 709977, 779211]	1	[511437, 516588, 456506, 282802, 371026, 31496, 802056, 843429, 203472, 317573]
525079	[81159, 677285, 286408, 228638, 784863, 1053373, 652233, 1060513, 218261, 16225]	9	[264067, 431421, 95419, 1036615, 301010, 757475, 1059026, 409945, 1080871, 177077]
1097338	[311420, 296632, 517736, 996746, 692525, 516498, 216469, 900240, 516993, 1057685]	1	[300850, 578721, 681, 277804, 1103605, 44922, 939599, 607725, 600366, 1094442]
1235517	[411290, 584623, 273258, 929615, 515235, 815857, 349820, 565890, 188362, 430390]	2	[1037692, 494872, 277628, 1739, 162007, 774648, 313476, 326571, 931953, 565982]
1434186	[317490, 546398, 810885, 24960, 246555, 246306, 1088803, 1094348, 180401, 1078026]	0	[919384, 460789, 300441, 960291, 490181, 909950, 331982, 43196, 335325, 794153]
584169	[251060, 616263, 825066, 468405, 861424, 168302, 474324, 29704, 263755, 852938]	4	[179278, 254426, 694667, 11230, 29711, 212181, 1078749, 1061256, 910927, 692525]
656893	[1014661, 820983, 497021, 821010, 820952, 250099, 489490, 407928, 521340, 1059851]	4	[515420, 274846, 215490, 277204, 300699, 639227, 130816, 642706, 1075531, 585469]
820663	[265667, 1016093, 269560, 248664, 180918, 564162, 644193, 458151, 771783, 1064708]	4	[1115118, 331176, 144635, 812550, 516960, 798626, 67025, 49949, 1056489, 775048]
143852	[514116, 811624, 1036760, 563184, 212938, 17474, 180401, 1094348, 10312, 130364]	9	[212574, 254426, 677285, 794954, 906229, 151514, 216285, 900787, 470040, 246306]
991938	[246613, 1044821, 10312, 576761, 209532, 608947, 803853, 246499, 919384, 15522]	4	[328496, 563185, 334737, 1029851, 246235, 900299, 179278, 779745, 144287, 605575]
869844	[343355, 386206, 188681, 277724, 158317, 778364, 1107293, 694667, 686804, 110944]	7	[331435, 627654, 867355, 522072, 300196, 819545, 883740, 200635, 597857, 529397]
411894	[802, 315191, 515310, 597821, 212105, 503608, 44853, 864146, 448641, 237549]	3	[769390, 262598, 491911, 338846, 151184, 26102, 449358, 86292, 506200, 629253]
978957	[24591, 1053373, 565974, 12537, 652233, 464292, 177077, 677285, 1062109, 511687]	8	[650083, 1032361, 486847, 631293, 1055901, 972209, 490412, 263082, 173049, 576005]
163789	[217628, 1057545, 817379, 789565, 817354, 217597, 801571, 376678, 780209, 919522]	1	[450, 585469, 375589, 567542, 1039288, 600058, 1100942, 22879, 44855, 886822]
1193573	[246613, 919384, 10312, 386410, 276033, 1094348, 246597, 246306, 246235, 810885]	3	[1087879, 1032361, 1106916, 187358, 852703, 492359, 744060, 164753, 247090, 611816]
1252214	[188681, 511157, 110944, 158317, 900786, 387060, 778364, 343355, 686208, 1100153]	4	[959551, 300667, 601850, 1001363, 277724, 308620, 331212, 550467, 815806, 314069]
680101	[547360, 964825, 458710, 34984, 751657, 1069131, 701195, 542850, 614026, 558450]	7	[458831, 299713, 220675, 663169, 13452, 142784, 215588, 254939, 529923, 639688]
708000	[851436, 1078047, 1098943, 846187, 573110, 1089868, 251002, 486876, 40910, 863666]	9	[811927, 998017, 38880, 215588, 308551, 247070, 964825, 631466, 354224, 546505]
805483	[794280, 789311, 900463, 900449, 67604, 520751, 864721, 600625, 300648, 600728]	6	[812590, 890874, 820903, 246306, 279252, 1102432, 74110, 580332, 809521, 862077]
788249	[577113, 455348, 515291, 273258, 277628, 411290, 815857, 188362, 349820, 74235]	2	[43196, 212149, 430390, 212191, 176411, 1107112, 451658, 600366, 921557, 247090]
1172276	[798626, 906238, 286321, 215490, 951925, 934248, 178952, 553296, 700867, 330320]	5	[642706, 312788, 788037, 584171, 862296, 391770, 86252, 212149, 1039978, 1045659]
1240440	[587274, 900089, 600644, 820945, 221093, 1029168, 220789, 67604, 820898, 1098216]	7	[44922, 1055776, 701147, 317573, 1046487, 639736, 8374, 820946, 1090965, 489490]
564693	[330553, 746535, 587274, 141, 282616, 900089, 13452, 896151, 169, 849875]	0	[335327, 332623, 439241, 300712, 8667, 99413, 1101692, 215413, 677387, 1070792]
877753	[900299, 210814, 878452, 511687, 81159, 16225, 1060513, 802901, 286408, 1062109]	3	[778939, 771733, 169962, 218261, 287179, 212181, 842306, 516993, 300551, 520659]
268777	[817354, 780209, 496109, 585469, 1037692, 217553, 376678, 789565, 217628, 1057545]	6	[564150, 15520, 221093, 768508, 846227, 230016, 919522, 246555, 699314, 242605]
746330	[2327, 600366, 765094, 901786, 409945, 842306, 503760, 149294, 865587, 300901]	6	[455850, 497021, 568000, 798626, 919285, 551465, 780922, 1103262, 564162, 523176]
1000482	[130364, 547649, 276033, 98665, 196188, 234872, 180401, 1090965, 187358, 1043894]	6	[435097, 510968, 1078191, 509492, 1080177, 25827, 246235, 173659, 246498, 700868]
206878	[515214, 815255, 215230, 815257, 215341, 750769, 869398, 951756, 337118, 37338]	3	[715, 1069131, 809666, 217760, 300614, 449358, 568000, 967616, 216215, 216701]
627185	[820945, 1029168, 1059798, 187750, 74110, 820898, 505111, 820946, 600644, 900470]	5	[565993, 337119, 456348, 300441, 193031, 757475, 886911, 546398, 351425, 220490]
341555	[473680, 1100319, 520678, 220315, 947677, 220302, 820396, 583939, 560486, 282716]	8	[468908, 1171, 921073, 1008012, 61981, 863367, 517736, 1037692, 198972, 246613]
77480	[790726, 1062817, 190124, 576950, 469814, 33004, 482486, 1115794, 234841, 242605]	2	[441773, 266780, 602032, 439241, 1055776, 846116, 581974, 34975, 634991, 547245]
1454970	[1056999, 460789, 574973, 180239, 1044037, 378669, 843123, 543622, 920093, 372747]	2	[91846, 329491, 106553, 790368, 757463, 520678, 751642, 497268, 15592, 504661]
771988	[878452, 1053373, 1062109, 1060513, 81159, 16225, 177077, 511687, 802901, 1103912]	9	[408615, 547152, 497021, 900302, 74235, 630993, 25820, 57871, 534215, 654217]
232149	[1078026, 149195, 246613, 771770, 246555, 246599, 919384, 65413, 514116, 460224]	2	[39464, 277724, 180401, 212105, 317490, 614234, 15520, 930024, 212667, 180402]
888449	[813176, 453107, 910646, 1052635, 916657, 300427, 684720, 455850, 901871, 466280]	4	[600626, 277804, 30448, 601850, 639688, 1053578, 219923, 452663, 816814, 808358]
759258	[598923, 564150, 253916, 81133, 11160, 953844, 1025272, 747499, 575876, 430280]	2	[900470, 336125, 472197, 464274, 825066, 864520, 261263, 930024, 516885, 811956]
276301	[1032353, 959911, 608556, 255602, 1053248, 282316, 396326, 812531, 584241, 1034067]	0	[512686, 762663, 529923, 884053, 16225, 1115625, 809666, 196188, 216242, 686804]
867594	[486876, 276137, 573110, 1098943, 1047069, 277204, 546505, 649877, 568234, 212574]	1	[219923, 850337, 217709, 1114590, 630311, 456572, 846883, 323567, 1054196, 396326]
552608	[228638, 878452, 1103912, 807810, 218261, 565974, 81159, 511687, 652233, 802901]	5	[453107, 24960, 755151, 2262, 877343, 1060513, 491911, 1055350, 1038468, 600746]
619986	[600442, 772961, 286504, 905761, 900302, 666835, 1055835, 596804, 768139, 313525]	6	[769390, 1057545, 24666, 716, 35219, 674322, 1055901, 212233, 267951, 601049]
334559	[630261, 906232, 906229, 330241, 1086009, 952876, 630239, 30448, 630252, 906225]	9	[1106755, 162007, 764118, 900513, 1008634, 220735, 68387, 862296, 1100153, 223992]
1158591	[15520, 846134, 159979, 209532, 576761, 675598, 731241, 846109, 1074188, 810885]	2	[452724, 439411, 15522, 212033, 335414, 819004, 771783, 584171, 1103912, 910542]
1101966	[185107, 597760, 1062822, 245535, 509970, 764432, 185112, 597749, 519223, 210438]	2	[979062, 597857, 1058329, 573176, 1062817, 584623, 14863, 626380, 750769, 1034067]
283312	[282316, 601021, 308551, 512686, 13313, 314425, 237778, 710187, 811915, 812528]	4	[338167, 237890, 741664, 331982, 1054653, 203040, 330320, 44853, 961987, 330282]
1126717	[61815, 1102992, 375863, 85291, 75639, 490181, 297726, 68387, 879949, 741491]	0	[775048, 681, 264344, 133432, 780186, 947622, 700867, 1101709, 710877, 809208]
1018679	[253214, 243160, 1051951, 14693, 11817, 253486, 509713, 788037, 146265, 545600]	0	[307780, 615224, 300745, 780186, 816483, 168684, 509782, 515329, 812559, 1105835]
950271	[634722, 335414, 241896, 812542, 582230, 811958, 327307, 148906, 490211, 644852]	8	[1044573, 515255, 491903, 1059714, 327246, 220029, 212107, 811977, 849603, 587274]
